Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-10-09,AO,Angola,AFR,0,103257,0,1917
2022-10-18,AO,Angola,AFR,0,103414,0,1917
2022-10-25,AO,Angola,AFR,0,103598,0,1917
2022-11-08,AO,Angola,AFR,279,104227,3,1921
2022-12-25,AO,Angola,AFR,0,105070,0,1929
2022-12-30,AO,Angola,AFR,0,105095,0,1930
2023-01-09,AO,Angola,AFR,0,105140,0,1931
2023-01-10,AO,Angola,AFR,7,105147,0,1931
2023-02-27,AO,Angola,AFR,0,105255,0,1933
2023-03-10,AO,Angola,AFR,0,105288,0,1933
2023-03-15,AO,Angola,AFR,0,105298,0,1933
2023-03-25,AO,Angola,AFR,0,105316,0,1933
2023-05-16,AO,Angola,AFR,0,105770,0,1936
2023-05-31,AO,Angola,AFR,0,105851,0,1936
2023-07-08,AO,Angola,AFR,0,105921,0,1936
2023-07-18,AO,Angola,AFR,0,105926,0,1936
2023-08-23,AO,Angola,AFR,0,105937,0,1936
2023-09-24,AO,Angola,AFR,0,105962,0,1936
2023-09-25,AO,Angola,AFR,0,105962,0,1936
2023-10-16,AO,Angola,AFR,1,105976,0,1936
2023-11-02,AO,Angola,AFR,0,105978,0,1936
2023-11-23,AO,Angola,AFR,0,106124,0,1936
2023-11-26,AO,Angola,AFR,0,106124,0,1936
2023-12-03,AO,Angola,AFR,0,106216,0,1937
2023-12-22,AO,Angola,AFR,0,106720,0,1937
2023-12-29,AO,Angola,AFR,0,106928,0,1937
2024-02-10,AO,Angola,AFR,0,107323,0,1937
2024-03-18,AO,Angola,AFR,28,107355,0,1937
2024-03-26,AO,Angola,AFR,0,107357,0,1937
2024-04-14,AO,Angola,AFR,0,107365,0,1937
2024-04-25,AO,Angola,AFR,0,107394,0,1937
2024-05-07,AO,Angola,AFR,0,107443,0,1937
2024-06-03,AO,Angola,AFR,5,107468,0,1937
2024-06-06,AO,Angola,AFR,0,107468,0,1937
2024-06-11,AO,Angola,AFR,0,107469,0,1937
2024-06-18,AO,Angola,AFR,0,107471,0,1937
2024-07-05,AO,Angola,AFR,0,107475,0,1937
2024-08-01,AO,Angola,AFR,0,107481,0,1937
2024-08-22,AO,Angola,AFR,0,107481,0,1937
2024-09-06,AO,Angola,AFR,0,107481,0,1937
2024-09-10,AO,Angola,AFR,0,107481,0,1937
2024-09-20,AO,Angola,AFR,0,107481,0,1937
2024-10-04,AO,Angola,AFR,0,107482,0,1937
2024-11-29,AO,Angola,AFR,0,107487,0,1937
2024-12-14,AO,Angola,AFR,0,107487,0,1937
2024-12-22,AO,Angola,AFR,0,107487,0,1937
2024-12-30,AO,Angola,AFR,0,107487,0,1937
2025-01-02,AO,Angola,AFR,0,107487,0,1937
2025-01-20,AO,Angola,AFR,0,107487,0,1937
2025-03-01,AO,Angola,AFR,0,107487,0,1937
2025-03-16,AO,Angola,AFR,0,107487,0,1937
2025-04-06,AO,Angola,AFR,0,107487,0,1937
2025-04-26,AO,Angola,AFR,0,107487,0,1937
2025-05-24,AO,Angola,AFR,0,107487,0,1937
2025-07-09,AO,Angola,AFR,0,107487,0,1937
2020-01-15,AI,Anguilla,AMR,0,0,0,0
2020-05-23,AI,Anguilla,AMR,0,3,0,0
2020-07-10,AI,Anguilla,AMR,0,3,0,0
2020-08-05,AI,Anguilla,AMR,0,3,0,0
2020-08-21,AI,Anguilla,AMR,0,3,0,0
2020-09-05,AI,Anguilla,AMR,0,3,0,0
2020-09-23,AI,Anguilla,AMR,0,3,0,0
2020-11-13,AI,Anguilla,AMR,0,3,0,0
2020-11-30,AI,Anguilla,AMR,2,6,0,0
2021-03-03,AI,Anguilla,AMR,0,18,0,0
2021-06-01,AI,Anguilla,AMR,0,109,0,0
2021-06-21,AI,Anguilla,AMR,0,109,0,0
2021-07-08,AI,Anguilla,AMR,0,111,0,0
2021-08-27,AI,Anguilla,AMR,20,194,0,0
2021-08-28,AI,Anguilla,AMR,0,194,0,0
2021-10-12,AI,Anguilla,AMR,0,544,0,1
2021-11-10,AI,Anguilla,AMR,0,1039,0,1
2021-12-04,AI,Anguilla,AMR,0,1414,0,3
2021-12-12,AI,Anguilla,AMR,0,1523,0,4
2021-12-19,AI,Anguilla,AMR,0,1592,0,4
2021-12-31,AI,Anguilla,AMR,0,1674,0,5
2022-02-22,AI,Anguilla,AMR,0,2506,0,9
2022-02-25,AI,Anguilla,AMR,0,2528,0,9
2022-03-31,AI,Anguilla,AMR,0,2700,0,9
2022-04-09,AI,Anguilla,AMR,0,2717,0,9
2022-05-11,AI,Anguilla,AMR,196,2984,0,9
2022-05-15,AI,Anguilla,AMR,0,2984,0,9
2022-06-04,AI,Anguilla,AMR,0,3294,0,9
2022-06-26,AI,Anguilla,AMR,0,3411,0,9
2022-08-21,AI,Anguilla,AMR,0,3746,0,10
2022-08-22,AI,Anguilla,AMR,0,3746,0,10
2023-03-20,AI,Anguilla,AMR,0,3904,0,12
2023-03-30,AI,Anguilla,AMR,0,3904,0,12
2023-04-01,AI,Anguilla,AMR,0,3904,0,12
2023-05-30,AI,Anguilla,AMR,0,3904,0,12
2023-06-02,AI,Anguilla,AMR,0,3904,0,12
2023-06-06,AI,Anguilla,AMR,0,3904,0,12
2023-06-20,AI,Anguilla,AMR,0,3904,0,12
2023-07-13,AI,Anguilla,AMR,0,3904,0,12
2023-07-16,AI,Anguilla,AMR,0,3904,0,12
2023-07-30,AI,Anguilla,AMR,0,3904,0,12
2023-09-18,AI,Anguilla,AMR,0,3904,0,12
2023-10-30,AI,Anguilla,AMR,0,3904,0,12
2023-11-07,AI,Anguilla,AMR,0,3904,0,12
2024-01-08,AI,Anguilla,AMR,0,3904,0,12
2024-02-09,AI,Anguilla,AMR,0,3904,0,12
2024-02-13,AI,Anguilla,AMR,0,3904,0,12
2024-03-20,AI,Anguilla,AMR,0,3904,0,12
2024-05-20,AI,Anguilla,AMR,0,3904,0,12
2024-05-31,AI,Anguilla,AMR,0,3904,0,12
2024-07-06,AI,Anguilla,AMR,0,3904,0,12
2024-07-20,AI,Anguilla,AMR,0,3904,0,12
2024-07-25,AI,Anguilla,AMR,0,3904,0,12
2024-07-29,AI,Anguilla,AMR,0,3904,0,12
2024-08-07,AI,Anguilla,AMR,0,3904,0,12
2024-08-28,AI,Anguilla,AMR,0,3904,0,12
2024-09-01,AI,Anguilla,AMR,0,3904,0,12
2024-09-04,AI,Anguilla,AMR,0,3904,0,12
2024-10-07,AI,Anguilla,AMR,0,3904,0,12
2024-10-18,AI,Anguilla,AMR,0,3904,0,12
2025-01-11,AI,Anguilla,AMR,0,3904,0,12
2025-03-27,AI,Anguilla,AMR,0,3904,0,12
2025-03-29,AI,Anguilla,AMR,0,3904,0,12
2025-05-06,AI,Anguilla,AMR,0,3904,0,12
2025-06-10,AI,Anguilla,AMR,0,3904,0,12
2025-06-18,AI,Anguilla,AMR,0,3904,0,12
2025-06-19,AI,Anguilla,AMR,0,3904,0,12
2025-06-24,AI,Anguilla,AMR,0,3904,0,12
2020-01-06,AG,Antigua and Barbuda,AMR,0,0,0,0
2020-01-20,AG,Antigua and Barbuda,AMR,0,0,0,0
2020-01-28,AG,Antigua and Barbuda,AMR,0,0,0,0
2020-04-16,AG,Antigua and Barbuda,AMR,0,23,0,2
2020-05-14,AG,Antigua and Barbuda,AMR,0,25,0,3
2020-05-20,AG,Antigua and Barbuda,AMR,0,25,0,3
2020-05-28,AG,Antigua and Barbuda,AMR,0,25,0,3
2020-06-16,AG,Antigua and Barbuda,AMR,0,26,0,3
2020-08-20,AG,Antigua and Barbuda,AMR,1,94,0,3
2020-08-26,AG,Antigua and Barbuda,AMR,0,94,0,3
2020-09-01,AG,Antigua and Barbuda,AMR,0,94,0,3
2020-09-04,AG,Antigua and Barbuda,AMR,1,95,0,3
2020-09-10,AG,Antigua and Barbuda,AMR,0,95,0,3
2020-09-17,AG,Antigua and Barbuda,AMR,0,95,0,3
2020-10-01,AG,Antigua and Barbuda,AMR,0,101,0,3
2021-01-04,AG,Antigua and Barbuda,AMR,0,159,0,5
2021-03-03,AG,Antigua and Barbuda,AMR,0,769,2,17
2021-04-06,AG,Antigua and Barbuda,AMR,0,1170,0,28
2021-05-10,AG,Antigua and Barbuda,AMR,1,1238,0,32
2021-05-16,AG,Antigua and Barbuda,AMR,0,1251,0,42
2021-05-17,AG,Antigua and Barbuda,AMR,0,1251,0,42
2021-05-27,AG,Antigua and Barbuda,AMR,0,1258,0,42
2021-06-05,AG,Antigua and Barbuda,AMR,0,1262,0,42
2021-06-11,AG,Antigua and Barbuda,AMR,0,1263,0,42
2021-06-19,AG,Antigua and Barbuda,AMR,0,1263,0,42
2021-07-09,AG,Antigua and Barbuda,AMR,0,1265,0,42
2021-07-16,AG,Antigua and Barbuda,AMR,1,1267,0,42
2021-08-15,AG,Antigua and Barbuda,AMR,0,1372,0,43
2021-09-12,AG,Antigua and Barbuda,AMR,94,2153,1,48
2021-10-11,AG,Antigua and Barbuda,AMR,12,3750,2,93
2021-10-17,AG,Antigua and Barbuda,AMR,58,3888,2,95
2021-10-29,AG,Antigua and Barbuda,AMR,5,4036,3,102
2021-11-20,AG,Antigua and Barbuda,AMR,2,4131,0,108
2022-03-06,AG,Antigua and Barbuda,AMR,6,7455,0,135
2022-05-18,AG,Antigua and Barbuda,AMR,0,7795,0,137
2022-06-03,AG,Antigua and Barbuda,AMR,42,8295,0,138
2022-06-24,AG,Antigua and Barbuda,AMR,0,8590,0,141
2022-07-23,AG,Antigua and Barbuda,AMR,24,8736,0,144
2022-08-11,AG,Antigua and Barbuda,AMR,11,8820,0,144
2022-09-22,AG,Antigua and Barbuda,AMR,0,9008,0,145
2022-11-02,AG,Antigua and Barbuda,AMR,0,9106,0,146
2022-11-14,AG,Antigua and Barbuda,AMR,0,9106,0,146
2022-12-26,AG,Antigua and Barbuda,AMR,0,9106,0,146
2022-12-28,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-01-08,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-01-10,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-01-13,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-01-21,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-01-22,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-02-09,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-02-21,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-02-26,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-03-15,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-04-14,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-04-15,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-04-17,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-04-21,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-05-08,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-05-09,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-06-25,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-08-01,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-11-01,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-11-07,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-11-27,AG,Antigua and Barbuda,AMR,0,9106,0,146
2023-12-26,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-01-04,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-03-19,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-04-02,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-04-20,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-08-28,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-10-03,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-10-16,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-11-12,AG,Antigua and Barbuda,AMR,0,9106,0,146
2024-12-18,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-01-29,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-02-21,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-03-10,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-05-01,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-05-02,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-05-25,AG,Antigua and Barbuda,AMR,0,9106,0,146
2025-06-30,AG,Antigua and Barbuda,AMR,0,9106,0,146
2020-02-07,AR,Argentina,AMR,0,0,0,0
2020-02-23,AR,Argentina,AMR,0,0,0,0
2020-02-26,AR,Argentina,AMR,0,0,0,0
2020-03-16,AR,Argentina,AMR,27,158,3,12
2020-03-31,AR,Argentina,AMR,105,1516,10,91
2020-04-30,AR,Argentina,AMR,225,6308,17,488
2020-06-01,AR,Argentina,AMR,998,23404,43,1349
2020-06-08,AR,Argentina,AMR,1408,31111,69,1733
2020-07-26,AR,Argentina,AMR,3791,189430,185,8474
2020-07-30,AR,Argentina,AMR,6515,215558,214,9350
2020-08-14,AR,Argentina,AMR,7723,321556,260,12979
2020-10-17,AR,Argentina,AMR,11394,1031403,319,34457
2020-11-01,AR,Argentina,AMR,5741,1217740,131,38833
2020-11-22,AR,Argentina,AMR,3103,1413481,74,43138
2021-01-08,AR,Argentina,AMR,13275,1760515,203,49800
2021-01-30,AR,Argentina,AMR,5508,1989330,103,53645
2021-03-24,AR,Argentina,AMR,6712,2356243,137,60626
2021-04-16,AR,Argentina,AMR,26177,2778341,497,68252
2021-05-12,AR,Argentina,AMR,23003,3340320,520,80467
2021-05-25,AR,Argentina,AMR,23428,3714291,498,87939
2021-06-03,AR,Argentina,AMR,31561,4006799,600,93934
2021-06-07,AR,Argentina,AMR,28881,4096958,619,95774
2021-06-20,AR,Argentina,AMR,7363,4368482,165,101166
2021-06-26,AR,Argentina,AMR,13897,4492092,223,103510
2021-08-03,AR,Argentina,AMR,14098,5044818,223,112562
2021-09-12,AR,Argentina,AMR,750,5293290,9,116089
2021-10-02,AR,Argentina,AMR,695,5327403,6,116517
2021-11-04,AR,Argentina,AMR,1532,5365062,20,116871
2022-01-20,AR,Argentina,AMR,120288,7722756,373,122725
2022-03-18,AR,Argentina,AMR,13015,8999437,2,128261
2022-06-23,AR,Argentina,AMR,0,9341492,0,129016
2022-07-17,AR,Argentina,AMR,39656,9465827,57,129202
2022-08-06,AR,Argentina,AMR,0,9560307,0,129369
2022-08-24,AR,Argentina,AMR,0,9658391,0,129646
2022-08-29,AR,Argentina,AMR,0,9678225,0,129711
2022-10-31,AR,Argentina,AMR,0,9718875,0,129991
2022-12-04,AR,Argentina,AMR,12609,9739856,9,130034
2022-12-25,AR,Argentina,AMR,61903,9891139,44,130124
2023-02-20,AR,Argentina,AMR,0,10043308,0,130458
2023-05-03,AR,Argentina,AMR,0,10044957,0,130472
2023-05-15,AR,Argentina,AMR,0,10044957,0,130472
2023-05-25,AR,Argentina,AMR,0,10044957,0,130472
2023-05-28,AR,Argentina,AMR,0,10044957,0,130472
2023-08-27,AR,Argentina,AMR,0,10044957,0,130472
2023-12-10,AR,Argentina,AMR,0,10044957,0,130472
2024-06-14,AR,Argentina,AMR,0,10100699,0,130664
2024-06-24,AR,Argentina,AMR,0,10100825,0,130666
2024-07-12,AR,Argentina,AMR,0,10101103,0,130669
2024-08-13,AR,Argentina,AMR,156,10101722,1,130673
2024-09-11,AR,Argentina,AMR,0,10102811,0,130684
2024-10-31,AR,Argentina,AMR,0,10107873,0,130705
2024-11-04,AR,Argentina,AMR,0,10107873,0,130705
2024-11-08,AR,Argentina,AMR,0,10108819,0,130707
2024-11-18,AR,Argentina,AMR,0,10109360,0,130715
2025-01-03,AR,Argentina,AMR,0,10110762,0,130736
2025-01-04,AR,Argentina,AMR,0,10110762,0,130736
2025-03-19,AR,Argentina,AMR,0,10111883,0,130748
2025-03-30,AR,Argentina,AMR,0,10112013,0,130749
2025-04-07,AR,Argentina,AMR,0,10112142,0,130751
2025-06-07,AR,Argentina,AMR,0,10112918,0,130764
2025-06-11,AR,Argentina,AMR,0,10113058,0,130768
2025-07-07,AR,Argentina,AMR,0,10113450,0,130778
2020-02-04,AM,Armenia,EUR,0,0,0,0
2020-02-05,AM,Armenia,EUR,0,0,0,0
2020-02-06,AM,Armenia,EUR,0,0,0,0
2020-02-11,AM,Armenia,EUR,0,0,0,0
2020-03-21,AM,Armenia,EUR,24,160,0,0
2020-03-29,AM,Armenia,EUR,52,424,0,1
2020-07-05,AM,Armenia,EUR,706,28606,7,484
2020-07-20,AM,Armenia,EUR,104,34981,9,650
2020-09-05,AM,Armenia,EUR,188,44649,4,895
2020-09-13,AM,Armenia,EUR,187,45862,5,916
2020-09-15,AM,Armenia,EUR,150,46119,1,920
2020-11-04,AM,Armenia,EUR,2374,97150,35,1448
2020-11-23,AM,Armenia,EUR,485,126709,24,1976
2021-01-11,AM,Armenia,EUR,157,162288,2,2931
2021-01-29,AM,Armenia,EUR,59,166728,2,3069
2021-02-01,AM,Armenia,EUR,62,167088,4,3084
2021-02-09,AM,Armenia,EUR,123,168300,3,3126
2021-03-07,AM,Armenia,EUR,422,174679,2,3221
2021-05-23,AM,Armenia,EUR,68,221948,6,4392
2021-09-04,AM,Armenia,EUR,621,244602,12,4904
2021-12-29,AM,Armenia,EUR,88,344737,5,7961
2022-03-17,AM,Armenia,EUR,47,422202,2,8589
2022-04-23,AM,Armenia,EUR,8,422822,0,8622
2022-05-23,AM,Armenia,EUR,4,422939,0,8624
2022-06-01,AM,Armenia,EUR,0,422963,0,8625
2022-06-12,AM,Armenia,EUR,0,423006,0,8625
2022-06-19,AM,Armenia,EUR,0,423044,0,8625
2022-06-30,AM,Armenia,EUR,0,423243,0,8626
2022-07-25,AM,Armenia,EUR,965,425365,7,8633
2022-08-16,AM,Armenia,EUR,0,430361,0,8643
2022-12-15,AM,Armenia,EUR,0,445525,0,8706
2023-01-12,AM,Armenia,EUR,0,445691,0,8713
2023-04-30,AM,Armenia,EUR,0,449062,0,8747
2023-06-13,AM,Armenia,EUR,0,449222,0,8750
2023-06-28,AM,Armenia,EUR,0,449233,0,8751
2023-08-13,AM,Armenia,EUR,6,449299,0,8751
2023-09-22,AM,Armenia,EUR,0,449528,0,8751
2023-09-30,AM,Armenia,EUR,0,449650,0,8751
2023-10-02,AM,Armenia,EUR,0,449867,0,8753
2023-11-13,AM,Armenia,EUR,115,451107,0,8769
2023-11-18,AM,Armenia,EUR,0,451107,0,8769
2024-01-06,AM,Armenia,EUR,0,451477,0,8775
2024-01-20,AM,Armenia,EUR,0,451617,0,8775
2024-06-03,AM,Armenia,EUR,44,452327,0,8778
2024-06-24,AM,Armenia,EUR,49,452504,0,8778
2024-07-08,AM,Armenia,EUR,73,452625,0,8778
2024-07-20,AM,Armenia,EUR,0,452710,0,8779
2024-08-16,AM,Armenia,EUR,0,453156,0,8779
2024-10-25,AM,Armenia,EUR,0,453869,0,8783
2024-11-06,AM,Armenia,EUR,0,453922,0,8784
2025-01-16,AM,Armenia,EUR,0,454107,0,8785
2025-01-31,AM,Armenia,EUR,0,454158,0,8785
2025-02-10,AM,Armenia,EUR,23,454212,0,8785
2025-03-25,AM,Armenia,EUR,0,454267,0,8785
2025-04-08,AM,Armenia,EUR,0,454277,0,8785
2025-04-19,AM,Armenia,EUR,0,454289,0,8785
2025-05-20,AM,Armenia,EUR,0,454321,0,8785
2020-02-02,AW,Aruba,AMR,0,0,0,0
2020-02-06,AW,Aruba,AMR,0,0,0,0
2020-03-19,AW,Aruba,AMR,4,4,0,0
2020-04-05,AW,Aruba,AMR,2,64,0,0
2020-04-19,AW,Aruba,AMR,0,96,0,2
2020-05-16,AW,Aruba,AMR,0,101,0,3
2020-06-11,AW,Aruba,AMR,0,101,0,3
2020-06-17,AW,Aruba,AMR,0,101,0,3
2020-08-23,AW,Aruba,AMR,0,1387,0,6
2020-08-26,AW,Aruba,AMR,60,1628,0,7
2020-09-10,AW,Aruba,AMR,107,2589,0,15
2020-09-19,AW,Aruba,AMR,54,3382,1,23
2020-09-25,AW,Aruba,AMR,56,3721,0,25
2020-12-12,AW,Aruba,AMR,15,5011,0,46
2021-01-01,AW,Aruba,AMR,69,5442,0,49
2021-04-18,AW,Aruba,AMR,0,10219,0,92
2021-04-27,AW,Aruba,AMR,69,10538,3,98
2021-06-17,AW,Aruba,AMR,3,11084,0,107
2021-08-20,AW,Aruba,AMR,110,13621,0,121
2021-08-22,AW,Aruba,AMR,0,13719,0,124
2021-09-24,AW,Aruba,AMR,28,15333,1,160
2021-10-19,AW,Aruba,AMR,28,15720,0,170
2021-10-22,AW,Aruba,AMR,19,15765,0,170
2021-10-24,AW,Aruba,AMR,0,15779,0,171
2021-10-26,AW,Aruba,AMR,28,15807,0,171
2021-10-30,AW,Aruba,AMR,17,15882,0,171
2021-12-05,AW,Aruba,AMR,0,16392,0,174
2021-12-10,AW,Aruba,AMR,21,16505,1,176
2022-02-16,AW,Aruba,AMR,13,33513,0,198
2022-05-05,AW,Aruba,AMR,0,34965,0,212
2022-05-09,AW,Aruba,AMR,0,34965,0,212
2022-05-12,AW,Aruba,AMR,0,35334,0,212
2022-07-18,AW,Aruba,AMR,0,41445,0,224
2022-07-26,AW,Aruba,AMR,0,41787,0,224
2022-10-13,AW,Aruba,AMR,0,43251,0,232
2022-11-26,AW,Aruba,AMR,0,43568,0,236
2023-02-18,AW,Aruba,AMR,0,44026,0,282
2023-04-07,AW,Aruba,AMR,0,44114,0,287
2023-05-24,AW,Aruba,AMR,0,44180,0,288
2023-06-04,AW,Aruba,AMR,20,44200,2,290
2023-06-06,AW,Aruba,AMR,0,44200,0,290
2023-07-17,AW,Aruba,AMR,0,44224,0,292
2023-08-08,AW,Aruba,AMR,0,44224,0,292
2023-08-12,AW,Aruba,AMR,0,44224,0,292
2023-09-24,AW,Aruba,AMR,0,44224,0,292
2023-10-28,AW,Aruba,AMR,0,44224,0,292
2024-01-17,AW,Aruba,AMR,0,44224,0,292
2024-01-18,AW,Aruba,AMR,0,44224,0,292
2024-03-24,AW,Aruba,AMR,0,44224,0,292
2024-03-27,AW,Aruba,AMR,0,44224,0,292
2024-03-30,AW,Aruba,AMR,0,44224,0,292
2024-04-02,AW,Aruba,AMR,0,44224,0,292
2024-05-04,AW,Aruba,AMR,0,44224,0,292
2024-06-21,AW,Aruba,AMR,0,44224,0,292
2024-07-08,AW,Aruba,AMR,0,44224,0,292
2024-08-20,AW,Aruba,AMR,0,44224,0,292
2024-11-01,AW,Aruba,AMR,0,44224,0,292
2024-11-21,AW,Aruba,AMR,0,44224,0,292
2025-03-09,AW,Aruba,AMR,0,44224,0,292
2025-04-01,AW,Aruba,AMR,0,44224,0,292
2025-05-03,AW,Aruba,AMR,0,44224,0,292
2020-01-11,AU,Australia,WPR,0,0,0,0
2020-02-09,AU,Australia,WPR,0,15,0,0
2020-03-08,AU,Australia,WPR,7,70,1,4
2020-03-16,AU,Australia,WPR,49,298,0,7
2020-05-22,AU,Australia,WPR,2,7081,1,106
2020-05-25,AU,Australia,WPR,3,7109,0,107
2020-06-17,AU,Australia,WPR,12,7347,0,107
2020-06-18,AU,Australia,WPR,23,7370,0,107
2020-06-19,AU,Australia,WPR,21,7391,0,107
2020-06-28,AU,Australia,WPR,46,7641,0,108
2020-07-14,AU,Australia,WPR,183,9980,0,113
2020-08-22,AU,Australia,WPR,171,24407,17,611
2020-08-27,AU,Australia,WPR,152,25205,11,686
2020-09-02,AU,Australia,WPR,73,25819,4,744
2020-10-20,AU,Australia,WPR,9,27399,0,913
2020-10-21,AU,Australia,WPR,31,27430,0,913
2021-01-03,AU,Australia,WPR,21,28483,2,922
2021-01-06,AU,Australia,WPR,17,28536,0,922
2021-01-19,AU,Australia,WPR,9,28730,0,923
2021-01-27,AU,Australia,WPR,6,28786,0,923
2021-02-03,AU,Australia,WPR,5,28829,0,923
2021-02-20,AU,Australia,WPR,2,28920,1,924
2021-04-29,AU,Australia,WPR,30,29779,0,928
2021-05-21,AU,Australia,WPR,3,30000,0,928
2021-07-01,AU,Australia,WPR,0,30835,0,928
2021-07-03,AU,Australia,WPR,0,30835,0,928
2021-07-21,AU,Australia,WPR,0,32535,0,937
2021-08-01,AU,Australia,WPR,1667,35462,1,947
2021-12-04,AU,Australia,WPR,0,211425,6,2206
2022-01-07,AU,Australia,WPR,0,656221,36,2600
2022-02-09,AU,Australia,WPR,0,2524248,77,5257
2022-02-26,AU,Australia,WPR,0,2856431,41,6028
2022-03-12,AU,Australia,WPR,0,3212550,20,6313
2022-05-17,AU,Australia,WPR,0,6445103,37,8621
2022-06-26,AU,Australia,WPR,204308,7777035,42,10578
2022-06-27,AU,Australia,WPR,0,7777035,48,10626
2022-08-17,AU,Australia,WPR,0,9514054,52,14313
2022-08-26,AU,Australia,WPR,0,9617238,44,14735
2022-09-25,AU,Australia,WPR,0,9855289,147,15616
2022-10-01,AU,Australia,WPR,0,9892867,0,15616
2022-10-12,AU,Australia,WPR,0,9962868,0,15831
2022-10-19,AU,Australia,WPR,0,9992488,0,15905
2022-10-20,AU,Australia,WPR,0,9992488,0,15905
2022-10-23,AU,Australia,WPR,0,9992488,103,16008
2022-11-01,AU,Australia,WPR,0,10058614,0,16093
2022-11-20,AU,Australia,WPR,0,10184497,154,16474
2022-12-02,AU,Australia,WPR,0,10365801,0,16652
2022-12-03,AU,Australia,WPR,0,10365801,0,16652
2022-12-11,AU,Australia,WPR,0,10473703,272,17183
2022-12-30,AU,Australia,WPR,0,10785559,0,17816
2023-01-21,AU,Australia,WPR,0,10949460,0,18910
2023-01-25,AU,Australia,WPR,0,10971501,0,18910
2023-02-14,AU,Australia,WPR,0,11025417,0,20167
2023-02-16,AU,Australia,WPR,0,11025417,0,20167
2023-02-17,AU,Australia,WPR,0,11025417,0,20167
2023-03-27,AU,Australia,WPR,25521,11151489,0,20683
2023-04-03,AU,Australia,WPR,27650,11179139,0,20786
2023-04-04,AU,Australia,WPR,0,11179139,0,20786
2023-04-18,AU,Australia,WPR,0,11236160,0,21040
2023-04-24,AU,Australia,WPR,29431,11265591,0,21186
2023-05-02,AU,Australia,WPR,0,11295254,0,21341
2023-05-19,AU,Australia,WPR,0,11364833,0,21687
2023-05-24,AU,Australia,WPR,0,11405845,0,21857
2023-06-02,AU,Australia,WPR,0,11444896,0,22070
2023-07-09,AU,Australia,WPR,0,11541674,0,22770
2023-08-03,AU,Australia,WPR,0,11566930,0,22839
2023-08-09,AU,Australia,WPR,0,11572046,0,22906
2023-09-13,AU,Australia,WPR,0,11597957,0,23132
2023-09-27,AU,Australia,WPR,0,11608539,0,23202
2023-10-16,AU,Australia,WPR,5358,11624149,52,23377
2023-11-08,AU,Australia,WPR,0,11648476,0,23613
2023-11-15,AU,Australia,WPR,0,11659275,0,23704
2023-11-21,AU,Australia,WPR,0,11669557,0,23793
2023-12-05,AU,Australia,WPR,0,11689158,0,24117
2023-12-14,AU,Australia,WPR,0,11699655,0,24209
2023-12-17,AU,Australia,WPR,0,11699655,0,24209
2023-12-28,AU,Australia,WPR,0,11721535,0,24344
2023-12-29,AU,Australia,WPR,0,11721535,0,24344
2024-01-01,AU,Australia,WPR,9818,11731353,63,24407
2024-01-23,AU,Australia,WPR,0,11762242,0,24657
2024-02-06,AU,Australia,WPR,0,11778260,0,24785
2024-02-09,AU,Australia,WPR,0,11778260,0,24785
2024-02-18,AU,Australia,WPR,0,11785721,0,24843
2024-02-22,AU,Australia,WPR,0,11793119,0,24883
2024-04-15,AU,Australia,WPR,4424,11836866,34,25165
2024-05-04,AU,Australia,WPR,0,11846389,0,25202
2024-06-05,AU,Australia,WPR,0,11861161,0,25236
2024-06-07,AU,Australia,WPR,0,11861161,0,25236
