Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Year,Month,Day_of_week,Week_of_year,Case_Fatality_Rate,Cases_Growth_Rate,Deaths_Growth_Rate,New_cases_7day_avg,New_deaths_7day_avg,Pandemic_Phase
2023-12-01,BJ,Benin,AFR,0,28036,0,163,2023,12,4,48,0.5813953,6.753567,5.887116,0.0,0.0,Endemic_Phase
2023-12-23,BJ,Benin,AFR,0,28036,0,163,2023,12,5,51,0.5813953,0.22481498,0.0,16.285715,0.0,Endemic_Phase
2024-01-09,BJ,Benin,AFR,0,28036,0,163,2024,1,1,2,0.5813953,1.0957462,0.78125,6.142857,0.42857143,Endemic_Phase
2024-01-20,BJ,Benin,AFR,0,28036,0,163,2024,1,5,3,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2024-02-16,BJ,Benin,AFR,0,28036,0,163,2024,2,4,7,0.5813953,0.02326455,0.0,0.0,0.0,Endemic_Phase
2024-03-09,BJ,Benin,AFR,0,28036,0,163,2024,3,5,10,0.5813953,0.03674155,0.1183432,0.0,0.0,Endemic_Phase
2024-03-12,BJ,Benin,AFR,0,28036,0,163,2024,3,1,11,0.5813953,0.27210882,0.48233953,747.1429,20.142857,Endemic_Phase
2024-03-24,BJ,Benin,AFR,0,28036,0,163,2024,3,6,12,0.5813953,0.0,0.0,8674.429,46.42857,Endemic_Phase
2024-03-25,BJ,Benin,AFR,0,28036,0,163,2024,3,0,13,0.5813953,0.013083868,0.0,0.0,0.0,Endemic_Phase
2024-04-14,BJ,Benin,AFR,0,28036,0,163,2024,4,6,15,0.5813953,11.80758,0.0,2.857143,0.0,Endemic_Phase
2024-04-18,BJ,Benin,AFR,0,28036,0,163,2024,4,3,16,0.5813953,0.39542437,0.9433962,10.166667,0.33333334,Endemic_Phase
2024-04-28,BJ,Benin,AFR,0,28036,0,163,2024,4,6,17,0.5813953,8.2872925,2.3809524,0.14285715,0.0,Endemic_Phase
2024-06-04,BJ,Benin,AFR,0,28036,0,163,2024,6,1,23,0.5813953,27.83726,0.0,6.857143,0.0,Endemic_Phase
2024-07-16,BJ,Benin,AFR,0,28036,0,163,2024,7,1,29,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2024-07-19,BJ,Benin,AFR,0,28036,0,163,2024,7,4,29,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2024-08-18,BJ,Benin,AFR,0,28036,0,163,2024,8,6,33,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2024-08-25,BJ,Benin,AFR,0,28036,0,163,2024,8,6,34,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-27,BJ,Benin,AFR,0,28036,0,163,2024,9,4,39,0.5813953,0.024812799,0.0067974036,251.57143,2.0,Endemic_Phase
2024-11-10,BJ,Benin,AFR,0,28036,0,163,2024,11,6,45,0.5813953,1.0784901,0.0,13.428572,0.0,Endemic_Phase
2024-11-22,BJ,Benin,AFR,0,28036,0,163,2024,11,4,47,0.5813953,649.0566,866.6667,17.571428,0.71428573,Endemic_Phase
2025-01-26,BJ,Benin,AFR,0,28036,0,163,2025,1,6,4,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2025-02-11,BJ,Benin,AFR,0,28036,0,163,2025,2,1,7,0.5813953,2.739726,0.0,0.2857143,0.0,Endemic_Phase
2025-02-13,BJ,Benin,AFR,0,28036,0,163,2025,2,3,7,0.5813953,325.7143,75.0,14.0,0.25,Endemic_Phase
2025-02-14,BJ,Benin,AFR,0,28036,0,163,2025,2,4,7,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2025-03-31,BJ,Benin,AFR,0,28036,0,163,2025,3,0,14,0.5813953,9.929078,0.0,2.7142856,0.0,Endemic_Phase
2025-04-05,BJ,Benin,AFR,0,28036,0,163,2025,4,5,14,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2025-05-28,BJ,Benin,AFR,0,28036,0,163,2025,5,2,22,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2025-06-14,BJ,Benin,AFR,0,28036,0,163,2025,6,5,24,0.5813953,22.335234,34.69791,29186.857,45.285713,Endemic_Phase
2025-06-17,BJ,Benin,AFR,0,28036,0,163,2025,6,1,25,0.5813953,0.6372226,0.0,612.0,0.42857143,Endemic_Phase
2025-06-21,BJ,Benin,AFR,0,28036,0,163,2025,6,5,25,0.5813953,0.0,0.0,0.0,0.0,Endemic_Phase
2020-02-20,BM,Bermuda,AMR,0,0,0,0,2020,2,3,8,0.0,0.0,0.0,54.714287,3.4285715,Early_Phase
2020-02-28,BM,Bermuda,AMR,0,0,0,0,2020,2,4,9,0.0,0.012461059,0.0,2.5714285,0.0,Early_Phase
2020-03-12,BM,Bermuda,AMR,0,0,0,0,2020,3,3,11,0.0,21.758833,13.043478,2.857143,0.0,Early_Phase
2020-04-18,BM,Bermuda,AMR,2,83,0,5,2020,4,5,16,6.0240965,3.9807072,5.590305,670.7143,10.714286,Early_Phase
2020-04-25,BM,Bermuda,AMR,0,99,0,5,2020,4,5,17,5.050505,122.9698,75.54028,2098.8572,51.142857,Early_Phase
2020-05-18,BM,Bermuda,AMR,0,123,0,9,2020,5,0,21,7.3170733,7.1016855,21.03321,7.0,0.42857143,Early_Phase
2020-06-02,BM,Bermuda,AMR,0,140,0,9,2020,6,1,23,6.428571,0.030204844,0.0,305.85715,0.2857143,First_Wave
2020-07-04,BM,Bermuda,AMR,0,146,0,9,2020,7,5,27,6.1643834,0.0,0.0,0.0,0.0,First_Wave
2020-07-15,BM,Bermuda,AMR,0,150,0,9,2020,7,2,29,6.0,0.0,0.0,0.0,0.14285715,First_Wave
2020-08-15,BM,Bermuda,AMR,0,159,0,9,2020,8,5,33,5.6603775,0.0,0.0,0.2857143,0.0,First_Wave
2021-01-04,BM,Bermuda,AMR,18,622,0,10,2021,1,0,1,1.607717,0.49155468,0.022290953,317.14285,0.42857143,Vaccination_Phase
2021-01-23,BM,Bermuda,AMR,2,686,0,12,2021,1,5,3,1.7492712,0.063829325,0.066574655,619.5714,2.857143,Vaccination_Phase
2021-01-27,BM,Bermuda,AMR,0,686,0,12,2021,1,2,4,1.7492712,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-21,BM,Bermuda,AMR,0,767,0,12,2021,3,6,11,1.5645372,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-11,BM,Bermuda,AMR,116,1773,0,14,2021,4,6,14,0.7896221,0.3590933,0.7954699,350.14285,10.0,Vaccination_Phase
2021-05-04,BM,Bermuda,AMR,0,2393,0,29,2021,5,1,18,1.2118679,0.06874877,0.0,1.7142857,0.0,Vaccination_Phase
2021-07-22,BM,Bermuda,AMR,1,2535,0,33,2021,7,3,29,1.3017751,0.011630567,0.0120865395,3.7142856,0.14285715,Vaccination_Phase
2021-07-25,BM,Bermuda,AMR,1,2538,0,33,2021,7,6,29,1.3002365,0.24962077,0.1485884,241.57143,6.0,Vaccination_Phase
2021-08-02,BM,Bermuda,AMR,0,2568,0,33,2021,8,0,31,1.2850467,0.011321695,0.11990408,1.2857143,0.0,Vaccination_Phase
2021-09-26,BM,Bermuda,AMR,91,4982,2,52,2021,9,6,38,1.0437576,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-09-29,BM,Bermuda,AMR,163,5145,10,62,2021,9,2,39,1.2050534,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-10-31,BM,Bermuda,AMR,0,5647,0,101,2021,10,6,43,1.7885603,15.305076,7.055133,1096.2858,17.285715,Vaccination_Phase
2021-11-07,BM,Bermuda,AMR,12,5677,0,106,2021,11,6,44,1.8671833,23.161821,10.869565,52.0,0.2,Vaccination_Phase
2021-11-12,BM,Bermuda,AMR,10,5702,0,106,2021,11,4,45,1.8589969,0.02418305,0.0,0.0,0.0,Vaccination_Phase
2021-11-28,BM,Bermuda,AMR,0,5730,0,106,2021,11,6,47,1.8499128,0.019820035,0.0,0.0,0.0,Vaccination_Phase
2021-12-09,BM,Bermuda,AMR,0,5760,0,106,2021,12,3,49,1.8402778,12.913907,0.0,2.5714285,0.0,Vaccination_Phase
2022-01-10,BM,Bermuda,AMR,0,7191,0,110,2022,1,0,2,1.5296899,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-01,BM,Bermuda,AMR,23,11513,0,123,2022,3,1,9,1.0683575,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-14,BM,Bermuda,AMR,0,11850,0,124,2022,3,0,11,1.0464135,0.9995835,0.0,0.2857143,0.0,Endemic_Phase
2022-04-08,BM,Bermuda,AMR,32,12711,0,129,2022,4,4,14,1.014869,16.068928,39.147285,91.57143,0.71428573,Endemic_Phase
2022-05-10,BM,Bermuda,AMR,40,13872,1,135,2022,5,1,19,0.9731834,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-07,BM,Bermuda,AMR,0,15085,0,138,2022,6,1,23,0.914816,20.651575,17.503588,19.142857,4.428571,Endemic_Phase
2022-06-14,BM,Bermuda,AMR,0,15428,0,138,2022,6,1,24,0.89447755,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-30,BM,Bermuda,AMR,0,15957,0,138,2022,6,3,26,0.86482424,150.74626,100.0,0.2857143,0.0,Endemic_Phase
2022-07-17,BM,Bermuda,AMR,0,16722,0,141,2022,7,6,28,0.84320056,0.0,0.0,0.71428573,0.0,Endemic_Phase
2022-08-18,BM,Bermuda,AMR,0,17556,0,148,2022,8,3,33,0.8430166,0.43880752,0.24038461,10.285714,0.2857143,Endemic_Phase
2022-08-27,BM,Bermuda,AMR,0,17913,0,148,2022,8,5,34,0.8262156,0.0,0.0,0.0,0.0,Endemic_Phase
2022-09-03,BM,Bermuda,AMR,0,17913,0,148,2022,9,5,35,0.8262156,456.80377,164.3675,0.0,0.0,Endemic_Phase
2022-09-08,BM,Bermuda,AMR,0,17913,0,148,2022,9,3,36,0.8262156,0.0,0.0,30.142857,0.2857143,Endemic_Phase
2022-09-22,BM,Bermuda,AMR,0,18077,0,148,2022,9,3,38,0.8187199,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-01,BM,Bermuda,AMR,0,18154,0,148,2022,10,5,39,0.81524736,0.00029281114,0.007353602,126.28571,0.0,Endemic_Phase
2022-10-22,BM,Bermuda,AMR,0,18340,0,148,2022,10,5,42,0.8069793,11.538462,0.0,0.2857143,0.0,Endemic_Phase
2022-11-01,BM,Bermuda,AMR,0,18340,0,148,2022,11,1,44,0.8069793,1.191067,0.7194245,6.428571,0.0,Endemic_Phase
2022-11-13,BM,Bermuda,AMR,0,18428,0,149,2022,11,6,45,0.8085522,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-01,BM,Bermuda,AMR,0,18463,0,151,2022,12,3,48,0.8178519,0.7298571,1.6713092,135.71428,1.0,Endemic_Phase
2022-12-21,BM,Bermuda,AMR,0,18557,0,152,2022,12,2,51,0.81909794,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-29,BM,Bermuda,AMR,0,18766,0,157,2023,1,6,4,0.83661944,17.472725,10.298882,6446.2856,90.28571,Endemic_Phase
2023-04-01,BM,Bermuda,AMR,0,18849,0,163,2023,4,5,13,0.8647674,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-23,BM,Bermuda,AMR,0,18860,0,165,2023,4,6,16,0.87486744,12.5,0.0,0.2857143,0.0,Endemic_Phase
2023-04-25,BM,Bermuda,AMR,0,18860,0,165,2023,4,1,17,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2023-07-06,BM,Bermuda,AMR,0,18860,0,165,2023,7,3,27,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2023-11-29,BM,Bermuda,AMR,0,18860,0,165,2023,11,2,48,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2023-12-06,BM,Bermuda,AMR,0,18860,0,165,2023,12,2,49,0.87486744,0.007926443,0.0,0.0,0.0,Endemic_Phase
2024-03-14,BM,Bermuda,AMR,0,18860,0,165,2024,3,3,11,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2024-03-25,BM,Bermuda,AMR,0,18860,0,165,2024,3,0,13,0.87486744,0.49564746,0.0,59.0,2.0,Endemic_Phase
2024-03-30,BM,Bermuda,AMR,0,18860,0,165,2024,3,5,13,0.87486744,2.1472392,0.0,1.4285715,0.0,Endemic_Phase
2024-04-18,BM,Bermuda,AMR,0,18860,0,165,2024,4,3,16,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2024-05-07,BM,Bermuda,AMR,0,18860,0,165,2024,5,1,19,0.87486744,23.612764,15.736041,903.2857,3.0,Endemic_Phase
2024-07-25,BM,Bermuda,AMR,0,18860,0,165,2024,7,3,30,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-12,BM,Bermuda,AMR,0,18860,0,165,2024,9,3,37,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2024-10-04,BM,Bermuda,AMR,0,18860,0,165,2024,10,4,40,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
2024-11-10,BM,Bermuda,AMR,0,18860,0,165,2024,11,6,45,0.87486744,0.0,0.0,0.0,0.0,Endemic_Phase
